#	Step 		 Temp 		 Press 		 Volume 	  KinEng 	   PotEng 		TotEng 
   74500,   77.155172,   410.40723,   3494.2947,   24.608386,  -133.05348,  -108.44509 
   74750,   85.913329,   325.89618,   3500.2603,   27.401771,  -132.46614,  -105.06437 
   75000,   80.345317,  -103.12885,   3708.3798,   25.625872,  -126.98506,  -101.35919 
   75250,   81.462463,   144.42597,   3615.1667,   25.982182,    -127.898,  -101.91582 
   75500,   72.528533,   244.54932,   3581.5398,   23.132734,  -128.87399,  -105.74126 
   75750,   72.287479,   442.06009,   3543.1054,   23.055851,  -129.27146,  -106.21561 
   76000,    75.38479,  -53.861233,   3652.7328,   24.043728,  -129.96892,  -105.92519 
   76250,    85.95267,   55.597884,   3536.7862,   27.414318,  -132.92162,   -105.5073 
   76500,   67.798276,   442.02604,   3509.7549,   21.624035,  -131.44414,   -109.8201 
   76750,   72.676329,   99.067012,   3491.0314,   23.179874,  -135.21507,   -112.0352 
   77000,    67.59798,    189.2371,    3510.447,   21.560151,  -132.74833,  -111.18818 
   77250,   75.243152,   109.61524,   3530.2931,   23.998553,  -131.90104,  -107.90249 
